ZONE,FLR,UNIT,BLDG-UNIT,TYPE,LOCATION CODE,UNIT TYPE,UNIT AREA,"ACCOUNT
STATUS",FACING
HIGH,44,27,TOWER 1 44-27,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,28,TOWER 1 44-28,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,29,TOWER 1 44-29,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,30,TOWER 1 44-30,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,31,TOWER 1 44-31,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,44,32,TOWER 1 44-32,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,44,34,TOWER 1 44-34,RESIDENTIAL,1BR - Outer,1BR,26.12,FRESH,
HIGH,44,35,TOWER 1 44-35,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Ignacio Diaz
HIGH,44,36,TOWER 1 44-36,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,44,37,TOWER 1 44-37,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Ignacio Diaz
HIGH,44,38,TOWER 1 44-38,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,44,39,TOWER 1 44-39,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,44,40,TOWER 1 44-40,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,44,41,TOWER 1 44-41,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,44,42,TOWER 1 44-42,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,44,43,TOWER 1 44-43,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,44,44,TOWER 1 44-44,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,44,45,TOWER 1 44-45,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,44,46,TOWER 1 44-46,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,44,47,TOWER 1 44-47,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,44,48,TOWER 1 44-48,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,44,49,TOWER 1 44-49,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,44,50,TOWER 1 44-50,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,44,51,TOWER 1 44-51,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,44,52,TOWER 1 44-52,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,44,53,TOWER 1 44-53,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,44,54,TOWER 1 44-54,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,44,55,TOWER 1 44-55,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,44,56,TOWER 1 44-56,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,44,57,TOWER 1 44-57,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,44,58,TOWER 1 44-58,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,44,59,TOWER 1 44-59,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,44,60,TOWER 1 44-60,RESIDENTIAL,1BR - Outer,1BR,27.64,FRESH,
HIGH,44,61,TOWER 1 44-61,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
HIGH,44,62,TOWER 1 44-62,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
HIGH,44,63,TOWER 1 44-63,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,44,64,TOWER 1 44-64,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
HIGH,44,65,TOWER 1 44-65,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,44,66,TOWER 1 44-66,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,44,67,TOWER 1 44-67,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,44,68,TOWER 1 44-68,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,44,69,TOWER 1 44-69,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,44,70,TOWER 1 44-70,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,44,71,TOWER 1 44-71,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,44,72,TOWER 1 44-72,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,44,73,TOWER 1 44-73,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,44,74,TOWER 1 44-74,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,44,75,TOWER 1 44-75,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,44,76,TOWER 1 44-76,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,44,77,TOWER 1 44-77,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,44,78,TOWER 1 44-78,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
HIGH,44,79,TOWER 1 44-79,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,44,80,TOWER 1 44-80,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
HIGH,44,81,TOWER 1 44-81,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,44,82,TOWER 1 44-82,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,83,TOWER 1 44-83,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,84,TOWER 1 44-84,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,85,TOWER 1 44-85,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,86,TOWER 1 44-86,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,87,TOWER 1 44-87,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,88,TOWER 1 44-88,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,89,TOWER 1 44-89,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,90,TOWER 1 44-90,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,44,91,TOWER 1 44-91,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,44,92,TOWER 1 44-92,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,93,TOWER 1 44-93,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,94,TOWER 1 44-94,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,95,TOWER 1 44-95,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,96,TOWER 1 44-96,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,97,TOWER 1 44-97,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,98,TOWER 1 44-98,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,99,TOWER 1 44-99,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,44,101,TOWER 1 44-101,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
HIGH,44,102,TOWER 1 44-102,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,44,103,TOWER 1 44-103,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,
HIGH,44,104,TOWER 1 44-104,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,44,105,TOWER 1 44-105,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,44,106,TOWER 1 44-106,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,44,107,TOWER 1 44-107,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,44,108,TOWER 1 44-108,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,44,109,TOWER 1 44-109,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,44,110,TOWER 1 44-110,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,44,111,TOWER 1 44-111,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,44,112,TOWER 1 44-112,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,44,113,TOWER 1 44-113,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,44,114,TOWER 1 44-114,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,44,115,TOWER 1 44-115,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,44,116,TOWER 1 44-116,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,44,117,TOWER 1 44-117,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,44,118,TOWER 1 44-118,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,44,119,TOWER 1 44-119,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,44,120,TOWER 1 44-120,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,44,121,TOWER 1 44-121,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,44,122,TOWER 1 44-122,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,44,123,TOWER 1 44-123,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Samson
HIGH,44,124,TOWER 1 44-124,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,44,125,TOWER 1 44-125,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Samson
HIGH,45,2,TOWER 1 45-2,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,45,4,TOWER 1 45-4,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,5,TOWER 1 45-5,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,6,TOWER 1 45-6,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,7,TOWER 1 45-7,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,8,TOWER 1 45-8,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,45,9,TOWER 1 45-9,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,10,TOWER 1 45-10,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,45,11,TOWER 1 45-11,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,12,TOWER 1 45-12,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,45,13,TOWER 1 45-13,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,14,TOWER 1 45-14,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,45,15,TOWER 1 45-15,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,16,TOWER 1 45-16,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,17,TOWER 1 45-17,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,18,TOWER 1 45-18,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,19,TOWER 1 45-19,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,20,TOWER 1 45-20,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,45,22,TOWER 1 45-22,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,45,23,TOWER 1 45-23,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,24,TOWER 1 45-24,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,45,26,TOWER 1 45-26,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,45,27,TOWER 1 45-27,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,28,TOWER 1 45-28,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,29,TOWER 1 45-29,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,45,31,TOWER 1 45-31,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,45,32,TOWER 1 45-32,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,45,34,TOWER 1 45-34,RESIDENTIAL,1BR - Outer,1BR,26.12,FRESH,
HIGH,45,35,TOWER 1 45-35,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Ignacio Diaz
HIGH,45,36,TOWER 1 45-36,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,45,37,TOWER 1 45-37,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Ignacio Diaz
HIGH,45,38,TOWER 1 45-38,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,45,39,TOWER 1 45-39,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,45,40,TOWER 1 45-40,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,45,41,TOWER 1 45-41,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,45,42,TOWER 1 45-42,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,45,43,TOWER 1 45-43,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,45,44,TOWER 1 45-44,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,45,45,TOWER 1 45-45,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,45,46,TOWER 1 45-46,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,45,47,TOWER 1 45-47,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,45,48,TOWER 1 45-48,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,45,49,TOWER 1 45-49,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,45,50,TOWER 1 45-50,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,45,51,TOWER 1 45-51,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,45,52,TOWER 1 45-52,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,45,53,TOWER 1 45-53,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,45,54,TOWER 1 45-54,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,45,55,TOWER 1 45-55,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,45,56,TOWER 1 45-56,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,45,57,TOWER 1 45-57,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,45,59,TOWER 1 45-59,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,45,60,TOWER 1 45-60,RESIDENTIAL,1BR - Outer,1BR,27.64,FRESH,
HIGH,45,61,TOWER 1 45-61,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
HIGH,45,62,TOWER 1 45-62,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
HIGH,45,63,TOWER 1 45-63,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,45,64,TOWER 1 45-64,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
HIGH,45,65,TOWER 1 45-65,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,45,66,TOWER 1 45-66,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,45,67,TOWER 1 45-67,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,45,68,TOWER 1 45-68,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,45,69,TOWER 1 45-69,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,45,71,TOWER 1 45-71,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,45,72,TOWER 1 45-72,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,45,73,TOWER 1 45-73,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,45,74,TOWER 1 45-74,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,45,75,TOWER 1 45-75,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,45,76,TOWER 1 45-76,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,45,77,TOWER 1 45-77,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,45,78,TOWER 1 45-78,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
HIGH,45,79,TOWER 1 45-79,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,45,80,TOWER 1 45-80,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
HIGH,45,81,TOWER 1 45-81,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,45,82,TOWER 1 45-82,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,83,TOWER 1 45-83,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,84,TOWER 1 45-84,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,85,TOWER 1 45-85,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,86,TOWER 1 45-86,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,87,TOWER 1 45-87,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,88,TOWER 1 45-88,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,89,TOWER 1 45-89,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,90,TOWER 1 45-90,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,45,91,TOWER 1 45-91,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,45,92,TOWER 1 45-92,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,93,TOWER 1 45-93,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,94,TOWER 1 45-94,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,95,TOWER 1 45-95,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,96,TOWER 1 45-96,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,97,TOWER 1 45-97,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,98,TOWER 1 45-98,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,99,TOWER 1 45-99,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,45,101,TOWER 1 45-101,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
HIGH,45,102,TOWER 1 45-102,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,45,103,TOWER 1 45-103,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,
HIGH,45,104,TOWER 1 45-104,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,45,105,TOWER 1 45-105,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,45,106,TOWER 1 45-106,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,45,107,TOWER 1 45-107,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,45,108,TOWER 1 45-108,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,45,109,TOWER 1 45-109,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,45,110,TOWER 1 45-110,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,45,111,TOWER 1 45-111,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,45,112,TOWER 1 45-112,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,45,113,TOWER 1 45-113,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,45,114,TOWER 1 45-114,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,45,115,TOWER 1 45-115,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,45,116,TOWER 1 45-116,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,45,117,TOWER 1 45-117,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,45,118,TOWER 1 45-118,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,45,119,TOWER 1 45-119,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,45,120,TOWER 1 45-120,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,45,121,TOWER 1 45-121,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,45,122,TOWER 1 45-122,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,45,123,TOWER 1 45-123,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Samson
HIGH,45,124,TOWER 1 45-124,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,45,125,TOWER 1 45-125,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Samson
HIGH,46,2,TOWER 1 46-2,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,46,5,TOWER 1 46-5,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,46,6,TOWER 1 46-6,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,46,8,TOWER 1 46-8,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,46,10,TOWER 1 46-10,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,46,11,TOWER 1 46-11,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,46,12,TOWER 1 46-12,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,46,13,TOWER 1 46-13,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,46,14,TOWER 1 46-14,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,46,17,TOWER 1 46-17,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,46,18,TOWER 1 46-18,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,46,19,TOWER 1 46-19,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,46,20,TOWER 1 46-20,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,46,21,TOWER 1 46-21,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,46,22,TOWER 1 46-22,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,46,24,TOWER 1 46-24,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,46,26,TOWER 1 46-26,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,46,27,TOWER 1 46-27,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,46,28,TOWER 1 46-28,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,46,29,TOWER 1 46-29,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,46,30,TOWER 1 46-30,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,46,32,TOWER 1 46-32,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
